Title,IR,FlowHt,Const,Var,Sand,Ash,delIR,delFlow
S40A60,1,0,1,0,0.4,0.6,0.0000 ,0
S40A60,0.9995,0.58,1,0,0.4,0.6,-0.0005 ,0.5800 
S40A60,0.9985,1.16,1,0,0.4,0.6,-0.0010 ,0.5800 
S40A60,0.997,1.74,1,0,0.4,0.6,-0.0015 ,0.5800 
S40A60,0.995,2.32,1,0,0.4,0.6,-0.0020 ,0.5800 
S40A60,0.9925,2.9,1,0,0.4,0.6,-0.0025 ,0.5800 
S40A60,0.9895,3.6,1,0,0.4,0.6,-0.0030 ,0.7000 
S40A60,0.986,4.2,1,0,0.4,0.6,-0.0035 ,0.6000 
S40A60,0.982,4.7,1,0,0.4,0.6,-0.0040 ,0.5000 
S40A60,0.9775,5.25,1,0,0.4,0.6,-0.0045 ,0.5500 
S40A60,0.9725,5.65,1,0,0.4,0.6,-0.0050 ,0.4000 
S40A60,0.967,5.9333,1,0,0.4,0.6,-0.0055 ,0.2833 
S40A60,0.961,6.2167,1,0,0.4,0.6,-0.0060 ,0.2834 
S40A60,0.9545,6.4611,1,0,0.4,0.6,-0.0065 ,0.2444 
S40A60,0.9475,6.7056,1,0,0.4,0.6,-0.0070 ,0.2445 
S40A60,0.94,6.95,1,0,0.4,0.6,-0.0075 ,0.2444 
S40A60,0.932,7.1,1,0,0.4,0.6,-0.0080 ,0.1500 
S40A60,0.9235,7.3,1,0,0.4,0.6,-0.0085 ,0.2000 
S40A60,0.9145,7.5,1,0,0.4,0.6,-0.0090 ,0.2000 
S40A60,0.905,7.7,1,0,0.4,0.6,-0.0095 ,0.2000 
S40A60,0.895,7.875,1,0,0.4,0.6,-0.0100 ,0.1750 
S40A60,0.8845,8.05,1,0,0.4,0.6,-0.0105 ,0.1750 
S40A60,0.8735,8.225,1,0,0.4,0.6,-0.0110 ,0.1750 
S40A60,0.862,8.4,1,0,0.4,0.6,-0.0115 ,0.1750 
S40A60,0.85,8.56,1,0,0.4,0.6,-0.0120 ,0.1600 
S40A60,0.8375,8.72,1,0,0.4,0.6,-0.0125 ,0.1600 
S40A60,0.8245,8.88,1,0,0.4,0.6,-0.0130 ,0.1600 
S40A60,0.811,9.04,1,0,0.4,0.6,-0.0135 ,0.1600 
S40A60,0.797,9.2,1,0,0.4,0.6,-0.0140 ,0.1600 
S40A60,0.7825,9.3375,1,0,0.4,0.6,-0.0145 ,0.1375 
S40A60,0.7675,9.475,1,0,0.4,0.6,-0.0150 ,0.1375 
S40A60,0.752,9.6125,1,0,0.4,0.6,-0.0155 ,0.1375 
S40A60,0.736,9.75,1,0,0.4,0.6,-0.0160 ,0.1375 
S40A60,0.7195,9.8667,1,0,0.4,0.6,-0.0165 ,0.1167 
S40A60,0.7025,9.9833,1,0,0.4,0.6,-0.0170 ,0.1166 
S40A60,0.685,10.1,1,0,0.4,0.6,-0.0175 ,0.1167 
S40A60,0.667,10.2333,1,0,0.4,0.6,-0.0180 ,0.1333 
S40A60,0.6485,10.3667,1,0,0.4,0.6,-0.0185 ,0.1334 
S40A60,0.6295,10.5,1,0,0.4,0.6,-0.0190 ,0.1333 
S40A60,0.61,10.625,1,0,0.4,0.6,-0.0195 ,0.1250 
S40A60,0.59,10.75,1,0,0.4,0.6,-0.0200 ,0.1250 
S40A60,0.5695,10.875,1,0,0.4,0.6,-0.0205 ,0.1250 
S40A60,0.5485,11,1,0,0.4,0.6,-0.0210 ,0.1250 
S40A60,0.527,11.12,1,0,0.4,0.6,-0.0215 ,0.1200 
S40A60,0.505,11.24,1,0,0.4,0.6,-0.0220 ,0.1200 
S40A60,0.4825,11.36,1,0,0.4,0.6,-0.0225 ,0.1200 
S40A60,0.4595,11.48,1,0,0.4,0.6,-0.0230 ,0.1200 
S40A60,0.436,11.6,1,0,0.4,0.6,-0.0235 ,0.1200 
S40A60,0.412,11.6875,1,0,0.4,0.6,-0.0240 ,0.0875 
S40A60,0.3875,11.775,1,0,0.4,0.6,-0.0245 ,0.0875 
S40A60,0.3625,11.8625,1,0,0.4,0.6,-0.0250 ,0.0875 
S40A60,0.337,11.95,1,0,0.4,0.6,-0.0255 ,0.0875 
S40A60,0.311,12.0167,1,0,0.4,0.6,-0.0260 ,0.0667 
S40A60,0.2845,12.0833,1,0,0.4,0.6,-0.0265 ,0.0666 
S40A60,0.2575,12.15,1,0,0.4,0.6,-0.0270 ,0.0667 
S40A60,0.23,12.2,1,0,0.4,0.6,-0.0275 ,0.0500 
S40A60,0.202,12.3,1,0,0.4,0.6,-0.0280 ,0.1000 
S40A60,0.1735,12.3667,1,0,0.4,0.6,-0.0285 ,0.0667 
S60A40,1,0,1,0,0.6,0.4,0.8265 ,(12.3667)
S60A40,0.9995,2.8114,1,0,0.6,0.4,-0.0005 ,2.8114 
S60A40,0.9985,4.2143,1,0,0.6,0.4,-0.0010 ,1.4029 
S60A40,0.997,5.5,1,0,0.6,0.4,-0.0015 ,1.2857 
S60A40,0.995,5.875,1,0,0.6,0.4,-0.0020 ,0.3750 
S60A40,0.9925,6.25,1,0,0.6,0.4,-0.0025 ,0.3750 
S60A40,0.9895,6.625,1,0,0.6,0.4,-0.0030 ,0.3750 
S60A40,0.986,7,1,0,0.6,0.4,-0.0035 ,0.3750 
S60A40,0.982,7.4333,1,0,0.6,0.4,-0.0040 ,0.4333 
S60A40,0.9775,7.8667,1,0,0.6,0.4,-0.0045 ,0.4334 
S60A40,0.9725,8.3,1,0,0.6,0.4,-0.0050 ,0.4333 
S60A40,0.967,8.7333,1,0,0.6,0.4,-0.0055 ,0.4333 
S60A40,0.961,9.1667,1,0,0.6,0.4,-0.0060 ,0.4334 
S60A40,0.9545,9.6,1,0,0.6,0.4,-0.0065 ,0.4333 
S60A40,0.9475,9.9667,1,0,0.6,0.4,-0.0070 ,0.3667 
S60A40,0.94,10.3333,1,0,0.6,0.4,-0.0075 ,0.3666 
S60A40,0.932,10.7,1,0,0.6,0.4,-0.0080 ,0.3667 
S60A40,0.9235,11.04,1,0,0.6,0.4,-0.0085 ,0.3400 
S60A40,0.9145,11.38,1,0,0.6,0.4,-0.0090 ,0.3400 
S60A40,0.905,11.72,1,0,0.6,0.4,-0.0095 ,0.3400 
S60A40,0.895,12.06,1,0,0.6,0.4,-0.0100 ,0.3400 
S60A40,0.8845,12.4,1,0,0.6,0.4,-0.0105 ,0.3400 
S60A40,0.8735,12.73,1,0,0.6,0.4,-0.0110 ,0.3300 
S60A40,0.862,13.06,1,0,0.6,0.4,-0.0115 ,0.3300 
S60A40,0.85,13.39,1,0,0.6,0.4,-0.0120 ,0.3300 
S60A40,0.8375,13.72,1,0,0.6,0.4,-0.0125 ,0.3300 
S60A40,0.8245,14.05,1,0,0.6,0.4,-0.0130 ,0.3300 
S60A40,0.811,14.3125,1,0,0.6,0.4,-0.0135 ,0.2625 
S60A40,0.797,14.575,1,0,0.6,0.4,-0.0140 ,0.2625 
S60A40,0.7825,14.8375,1,0,0.6,0.4,-0.0145 ,0.2625 
S60A40,0.7675,15.1,1,0,0.6,0.4,-0.0150 ,0.2625 
S60A40,0.752,15.33,1,0,0.6,0.4,-0.0155 ,0.2300 
S60A40,0.736,15.56,1,0,0.6,0.4,-0.0160 ,0.2300 
S60A40,0.7195,15.79,1,0,0.6,0.4,-0.0165 ,0.2300 
S60A40,0.7025,16.02,1,0,0.6,0.4,-0.0170 ,0.2300 
S60A40,0.685,16.25,1,0,0.6,0.4,-0.0175 ,0.2300 
S60A40,0.667,16.4125,1,0,0.6,0.4,-0.0180 ,0.1625 
S60A40,0.6485,16.575,1,0,0.6,0.4,-0.0185 ,0.1625 
S60A40,0.6295,16.7375,1,0,0.6,0.4,-0.0190 ,0.1625 
S60A40,0.61,16.9,1,0,0.6,0.4,-0.0195 ,0.1625 
S60A40,0.59,17.025,1,0,0.6,0.4,-0.0200 ,0.1250 
S60A40,0.5695,17.15,1,0,0.6,0.4,-0.0205 ,0.1250 
S60A40,0.5485,17.275,1,0,0.6,0.4,-0.0210 ,0.1250 
S60A40,0.527,17.4,1,0,0.6,0.4,-0.0215 ,0.1250 
S60A40,0.505,17.5,1,0,0.6,0.4,-0.0220 ,0.1000 
S60A40,0.4825,17.6,1,0,0.6,0.4,-0.0225 ,0.1000 
S60A40,0.4595,17.7,1,0,0.6,0.4,-0.0230 ,0.1000 
S60A40,0.436,17.8167,1,0,0.6,0.4,-0.0235 ,0.1167 
S60A40,0.412,17.9333,1,0,0.6,0.4,-0.0240 ,0.1166 
S60A40,0.3875,18.05,1,0,0.6,0.4,-0.0245 ,0.1167 
S60A40,0.3625,18.175,1,0,0.6,0.4,-0.0250 ,0.1250 
S60A40,0.337,18.3,1,0,0.6,0.4,-0.0255 ,0.1250 
S60A40,0.311,18.4,1,0,0.6,0.4,-0.0260 ,0.1000 
S60A40,0.2845,18.5,1,0,0.6,0.4,-0.0265 ,0.1000 
S60A40,0.2575,18.65,1,0,0.6,0.4,-0.0270 ,0.1500 
S60A40,0.23,18.8,1,0,0.6,0.4,-0.0275 ,0.1500 
S60A40,0.202,19,1,0,0.6,0.4,-0.0280 ,0.2000 
S60A40,0.1735,19.05,1,0,0.6,0.4,-0.0285 ,0.0500 
S10A90,1,0,1,0,0.1,0.9,0.8265 ,(19.0500)
S10A90,0.9995,0.467,1,0,0.1,0.9,-0.0005 ,0.4670 
S10A90,0.9985,0.933,1,0,0.1,0.9,-0.0010 ,0.4660 
S10A90,0.997,1.4,1,0,0.1,0.9,-0.0015 ,0.4670 
S10A90,0.995,1.75,1,0,0.1,0.9,-0.0020 ,0.3500 
S10A90,0.9925,2.1,1,0,0.1,0.9,-0.0025 ,0.3500 
S10A90,0.9895,2.45,1,0,0.1,0.9,-0.0030 ,0.3500 
S10A90,0.986,2.8,1,0,0.1,0.9,-0.0035 ,0.3500 
S10A90,0.982,3.15,1,0,0.1,0.9,-0.0040 ,0.3500 
S10A90,0.9775,3.5,1,0,0.1,0.9,-0.0045 ,0.3500 
S10A90,0.9725,3.85,1,0,0.1,0.9,-0.0050 ,0.3500 
S10A90,0.967,4.2,1,0,0.1,0.9,-0.0055 ,0.3500 
S10A90,0.961,4.41,1,0,0.1,0.9,-0.0060 ,0.2100 
S10A90,0.9545,4.62,1,0,0.1,0.9,-0.0065 ,0.2100 
S10A90,0.9475,4.83,1,0,0.1,0.9,-0.0070 ,0.2100 
S10A90,0.94,5.04,1,0,0.1,0.9,-0.0075 ,0.2100 
S10A90,0.932,5.25,1,0,0.1,0.9,-0.0080 ,0.2100 
S10A90,0.9235,5.4,1,0,0.1,0.9,-0.0085 ,0.1500 
S10A90,0.9145,5.5,1,0,0.1,0.9,-0.0090 ,0.1000 
S10A90,0.905,5.6,1,0,0.1,0.9,-0.0095 ,0.1000 
S10A90,0.895,5.65,1,0,0.1,0.9,-0.0100 ,0.0500 
S10A90,0.8845,5.75,1,0,0.1,0.9,-0.0105 ,0.1000 
S10A90,0.8735,5.85,1,0,0.1,0.9,-0.0110 ,0.1000 
S10A90,0.862,5.9,1,0,0.1,0.9,-0.0115 ,0.0500 
S10A90,0.85,5.95,1,0,0.1,0.9,-0.0120 ,0.0500 
S10A90,0.8375,6,1,0,0.1,0.9,-0.0125 ,0.0500 
S10A90,0.8245,6.05,1,0,0.1,0.9,-0.0130 ,0.0500 
S10A90,0.811,6.1,1,0,0.1,0.9,-0.0135 ,0.0500 
S10A90,0.797,6.2,1,0,0.1,0.9,-0.0140 ,0.1000 
S10A90,0.7825,6.3,1,0,0.1,0.9,-0.0145 ,0.1000 
S10A90,0.7675,6.4,1,0,0.1,0.9,-0.0150 ,0.1000 
S10A90,0.752,6.5,1,0,0.1,0.9,-0.0155 ,0.1000 
S10A90,0.736,6.55,1,0,0.1,0.9,-0.0160 ,0.0500 
S10A90,0.7195,6.6,1,0,0.1,0.9,-0.0165 ,0.0500 
S10A90,0.7025,6.7,1,0,0.1,0.9,-0.0170 ,0.1000 
S10A90,0.685,6.8,1,0,0.1,0.9,-0.0175 ,0.1000 
S10A90,0.667,6.85,1,0,0.1,0.9,-0.0180 ,0.0500 
S10A90,0.6485,6.9,1,0,0.1,0.9,-0.0185 ,0.0500 
S10A90,0.6295,7,1,0,0.1,0.9,-0.0190 ,0.1000 
S10A90,0.61,7.1,1,0,0.1,0.9,-0.0195 ,0.1000 
S10A90,0.59,7.15,1,0,0.1,0.9,-0.0200 ,0.0500 
S10A90,0.5695,7.2,1,0,0.1,0.9,-0.0205 ,0.0500 
S10A90,0.5485,7.27,1,0,0.1,0.9,-0.0210 ,0.0700 
S10A90,0.527,7.3,1,0,0.1,0.9,-0.0215 ,0.0300 
S10A90,0.505,7.4,1,0,0.1,0.9,-0.0220 ,0.1000 
S10A90,0.4825,7.467,1,0,0.1,0.9,-0.0225 ,0.0670 
S10A90,0.4595,7.533,1,0,0.1,0.9,-0.0230 ,0.0660 
S10A90,0.436,7.6,1,0,0.1,0.9,-0.0235 ,0.0670 
S10A90,0.412,7.667,1,0,0.1,0.9,-0.0240 ,0.0670 
S10A90,0.3875,7.733,1,0,0.1,0.9,-0.0245 ,0.0660 
S10A90,0.3625,7.8,1,0,0.1,0.9,-0.0250 ,0.0670 
S10A90,0.337,7.867,1,0,0.1,0.9,-0.0255 ,0.0670 
S10A90,0.311,7.933,1,0,0.1,0.9,-0.0260 ,0.0660 
S10A90,0.2845,8,1,0,0.1,0.9,-0.0265 ,0.0670 
S10A90,0.2575,8.025,1,0,0.1,0.9,-0.0270 ,0.0250 
S10A90,0.23,8.05,1,0,0.1,0.9,-0.0275 ,0.0250 
S10A90,0.202,8.075,1,0,0.1,0.9,-0.0280 ,0.0250 
S10A90,0.1735,8.1,1,0,0.1,0.9,-0.0285 ,0.0250 
S90A10,1,0,1,0,0.9,0.1,0.8265 ,(8.1000)
S90A10,0.9995,0.1798,1,0,0.9,0.1,-0.0005 ,0.1798 
S90A10,0.9985,0.5389,1,0,0.9,0.1,-0.0010 ,0.3591 
S90A10,0.997,1.0757,1,0,0.9,0.1,-0.0015 ,0.5368 
S90A10,0.995,1.7884,1,0,0.9,0.1,-0.0020 ,0.7127 
S90A10,0.9925,2.6742,1,0,0.9,0.1,-0.0025 ,0.8858 
S90A10,0.9895,3.73,1,0,0.9,0.1,-0.0030 ,1.0558 
S90A10,0.986,4.9516,1,0,0.9,0.1,-0.0035 ,1.2216 
S90A10,0.982,6.3347,1,0,0.9,0.1,-0.0040 ,1.3831 
S90A10,0.9775,7.8739,1,0,0.9,0.1,-0.0045 ,1.5392 
S90A10,0.9725,9.5635,1,0,0.9,0.1,-0.0050 ,1.6896 
S90A10,0.967,11.3973,1,0,0.9,0.1,-0.0055 ,1.8338 
S90A10,0.961,13.3682,1,0,0.9,0.1,-0.0060 ,1.9709 
S90A10,0.9545,15.4688,1,0,0.9,0.1,-0.0065 ,2.1006 
S90A10,0.9475,17.6913,1,0,0.9,0.1,-0.0070 ,2.2225 
S90A10,0.94,20.0272,1,0,0.9,0.1,-0.0075 ,2.3359 
S90A10,0.932,22.4677,1,0,0.9,0.1,-0.0080 ,2.4405 
S90A10,0.9235,25.0035,1,0,0.9,0.1,-0.0085 ,2.5358 
S90A10,0.9145,27.6249,1,0,0.9,0.1,-0.0090 ,2.6214 
S90A10,0.905,30.322,1,0,0.9,0.1,-0.0095 ,2.6971 
S90A10,0.895,33.0844,1,0,0.9,0.1,-0.0100 ,2.7624 
S90A10,0.8845,35.9016,1,0,0.9,0.1,-0.0105 ,2.8172 
S90A10,0.8735,38.7628,1,0,0.9,0.1,-0.0110 ,2.8612 
S90A10,0.862,41.657,1,0,0.9,0.1,-0.0115 ,2.8942 
S90A10,0.85,44.5731,1,0,0.9,0.1,-0.0120 ,2.9161 
S90A10,0.8375,47.5,1,0,0.9,0.1,-0.0125 ,2.9269 
S90A10,0.8245,50.4263,1,0,0.9,0.1,-0.0130 ,2.9263 
S90A10,0.811,53.3409,1,0,0.9,0.1,-0.0135 ,2.9146 
S90A10,0.797,56.2326,1,0,0.9,0.1,-0.0140 ,2.8917 
S90A10,0.7825,59.0905,1,0,0.9,0.1,-0.0145 ,2.8579 
S90A10,0.7675,61.9038,1,0,0.9,0.1,-0.0150 ,2.8133 
S90A10,0.752,64.6618,1,0,0.9,0.1,-0.0155 ,2.7580 
S90A10,0.736,67.3543,1,0,0.9,0.1,-0.0160 ,2.6925 
S90A10,0.7195,69.9715,1,0,0.9,0.1,-0.0165 ,2.6172 
S90A10,0.7025,72.504,1,0,0.9,0.1,-0.0170 ,2.5325 
S90A10,0.685,74.9428,1,0,0.9,0.1,-0.0175 ,2.4388 
S90A10,0.667,77.2797,1,0,0.9,0.1,-0.0180 ,2.3369 
S90A10,0.6485,79.507,1,0,0.9,0.1,-0.0185 ,2.2273 
S90A10,0.6295,81.6178,1,0,0.9,0.1,-0.0190 ,2.1108 
S90A10,0.61,83.606,1,0,0.9,0.1,-0.0195 ,1.9882 
S90A10,0.59,85.4665,1,0,0.9,0.1,-0.0200 ,1.8605 
S90A10,0.5695,87.195,1,0,0.9,0.1,-0.0205 ,1.7285 
S90A10,0.5485,88.7885,1,0,0.9,0.1,-0.0210 ,1.5935 
S90A10,0.527,90.2449,1,0,0.9,0.1,-0.0215 ,1.4564 
S90A10,0.505,91.5635,1,0,0.9,0.1,-0.0220 ,1.3186 
S90A10,0.4825,92.745,1,0,0.9,0.1,-0.0225 ,1.1815 
S90A10,0.4595,93.7913,1,0,0.9,0.1,-0.0230 ,1.0463 
S90A10,0.436,94.706,1,0,0.9,0.1,-0.0235 ,0.9147 
S90A10,0.412,95.4942,1,0,0.9,0.1,-0.0240 ,0.7882 
S90A10,0.3875,96.1629,1,0,0.9,0.1,-0.0245 ,0.6687 
S90A10,0.3625,96.7208,1,0,0.9,0.1,-0.0250 ,0.5579 
S90A10,0.337,97.1784,1,0,0.9,0.1,-0.0255 ,0.4576 
S90A10,0.311,97.5485,1,0,0.9,0.1,-0.0260 ,0.3701 
S90A10,0.2845,97.8459,1,0,0.9,0.1,-0.0265 ,0.2974 
S90A10,0.2575,98.0876,1,0,0.9,0.1,-0.0270 ,0.2417 
S90A10,0.23,98.2931,1,0,0.9,0.1,-0.0275 ,0.2055 
S90A10,0.202,98.4842,1,0,0.9,0.1,-0.0280 ,0.1911 
S90A10,0.1735,98.6853,1,0,0.9,0.1,-0.0285 ,0.2011 
